timestamp,mocap_x(ned),mocap_y(ned),mocap_z(ned),mocap_vx(ned),mocap_vy(ned),mocap_vz(ned),mocap_ax(ned),mocap_ay(ned),mocap_az(ned),mocap_q_w,mocap_q_x,mocap_q_y,mocap_q_z,pos_d_x,pos_d_y,pos_d_z,vel_d_x,vel_d_y,vel_d_z,acc_d_x,acc_d_y,acc_d_z,int_x,int_y,int_z,ref_mask
1581496027254391624,-0.100011,-0.00456419,-0.0519012,-0.0595877,-0.0285861,-0.0494874,0.880512,0.93829,-0.478174,0.999958,0.00861524,0.00309594,0.00043639,-0.084185,-0.00240374,0.151108,0.0189911,0.00324067,0.263911,0,0,0,0.00526836,0.00412937,0.0701004,1
1581496027264373960,-0.100518,-0.00467916,-0.0521885,-0.0591081,-0.0206059,-0.06755,-0.196922,0.355513,-1.39905,0.999961,0.00828643,0.00300336,0.000510257,-0.084185,-0.00240374,0.151108,0.0195996,0.00341313,0.264285,0,0,0,0.00526836,0.00412937,0.0701004,1
1581496027274373608,-0.100953,-0.00461318,-0.0523754,-0.0580031,-0.0242726,-0.0598828,-0.22175,-0.982259,1.28582,0.999962,0.00829475,0.00258323,0.000552292,-0.084185,-0.00240374,0.151108,0.0201213,0.00331415,0.264528,0,0,0,0.00574766,0.00427564,0.0731316,1
1581496027284385128,-0.101243,-0.00458233,-0.0526025,-0.0610336,-0.0217585,-0.0657099,-1.04509,-1.06276,0.0280528,0.999964,0.00830447,0.00170741,0.000648459,-0.084185,-0.00240374,0.151108,0.0204702,0.00326789,0.264823,0,0,0,0.00610085,0.00440036,0.0753315,1
1581496027294382696,-0.101243,-0.00458233,-0.0526025,-0.0610336,-0.0217585,-0.0657099,-1.04509,-1.06276,0.0280528,0.999964,0.00830447,0.00170741,0.000648459,-0.084185,-0.00240374,0.151108,0.0204702,0.00326789,0.264823,0,0,0,0.00610085,0.00440036,0.0753315,1
1581496027304391496,-0.1019,-0.00466943,-0.0531017,-0.053739,-0.0225044,-0.0582945,0.306238,0.570901,0.154495,0.999962,0.00867234,0.000867248,0.000797259,-0.084185,-0.00240374,0.151108,0.0212578,0.00339854,0.265472,0,0,0,0.00610085,0.00440036,0.0753315,1
1581496027314391016,-0.102143,-0.00468255,-0.0533463,-0.0551913,-0.0274262,-0.0666836,-0.413758,-0.84943,-0.725915,0.999962,0.00861274,0.000382962,0.000835197,-0.084185,-0.00240374,0.151108,0.0215497,0.00341821,0.26579,0,0,0,0.00673337,0.00461882,0.0794274,1
1581496027324420520,-0.102464,-0.00475463,-0.0538171,-0.0572157,-0.0289693,-0.0827977,-0.420999,-0.426642,-1.32759,0.999962,0.00861274,0.000382962,0.000835197,-0.084185,-0.00240374,0.151108,0.0219352,0.00352634,0.266402,0,0,0,0.00673337,0.00461882,0.0794274,1
1581496027334414536,-0.102464,-0.00475463,-0.0538171,-0.0572157,-0.0289693,-0.0827977,-0.420999,-0.426642,-1.32759,0.999964,0.0084724,9.43531e-05,0.000780711,-0.084185,-0.00240374,0.151108,0.0219352,0.00352634,0.266402,0,0,0,0.0071953,0.00480847,0.0824844,1
1581496027344368680,-0.102936,-0.00479576,-0.0546469,-0.0558849,-0.0255493,-0.0751267,0.0391375,0.230235,-1.28099,0.999966,0.00827159,-0.000261334,0.000674292,-0.084185,-0.00240374,0.151108,0.0225014,0.00358802,0.267481,0,0,0,0.0071953,0.00480847,0.0824844,1
